id_orig,area_km2,ppl_per_km2,dwellings_per_km2,U7B001,U7B003,U7B004,U7C002,U7G001
482150216001013,0.009835276502142888,4168.667753373991,1220.0978790362901,41,15,0,41,12
482150216001014,0.011967949439128999,2924.47759559947,1002.6780327769611,35,14,0,35,12
482150216001015,0.009913095020375724,403.5066739275937,403.5066739275937,4,0,0,4,4
482150216001016,0.010550297970126797,2938.305637222437,853.056475322643,31,18,0,31,9
482150216001017,0.013581057003353426,3387.0706815118815,1104.4795700582222,46,15,0,45,15
482150216001018,0.011076780950296126,4333.388934509603,1083.3472336274008,48,6,0,43,12
482150216001019,0.03064661749422256,2023.0617624176018,685.2305969478974,62,31,0,61,21
482150216001020,0.010219678553809937,2935.5130733359397,1174.2052293343759,30,15,0,26,12
482150216001021,0.012719473328525542,3616.5019424850966,1022.0548967892664,46,16,0,43,13
482150216001022,0.010075264791165436,3573.1070841499713,992.5297455972143,36,6,0,32,10
482150216001023,0.02598197267922099,885.2291657743981,423.3704705877556,23,9,0,23,11
482150216001024,0.015064683871572015,2522.455852638789,796.5650060964597,38,4,0,38,12
482150216001025,0.027379025677077187,4163.771251197056,1095.7292766308042,114,38,0,114,30
482150216002000,0.06360599311807551,503.0972465219832,251.5486232609916,32,11,0,32,16
482150216002001,0.012800321472993896,3203.044555287284,1015.5994931398704,41,10,0,41,13
482150216002002,0.05147279534625838,2953.016228815501,1185.0920391956945,152,40,0,142,61
482150216002003,0.23306705885919446,609.2667093112808,235.98358459239748,142,33,0,142,55
482150216002004,0.012904412064378054,2634.7577735722807,1007.4073840129308,34,15,0,32,13
482150216002005,0.010993790795678294,3729.377860830067,1637.2878413400297,41,13,0,41,18
482150216002006,0.008589812333339624,5005.930086866296,0.0,43,25,0,40,0
482150216002007,0.011923887030964848,5870.56886887797,1509.5748519971921,70,13,0,67,18
482150216002008,0.012032176273449003,2077.762113173712,1329.7677524311757,25,11,0,25,16
482150216002009,0.012913586802296982,3484.701863931073,1393.8807455724293,45,18,0,45,18
482150216002010,0.005202077634099216,3652.3868608681405,1537.8470993129013,19,8,0,19,8
482150216002011,0.0052335261782315845,6305.500130535459,1528.6060922510205,33,11,0,29,8
482150216002012,0.005274532267301134,5118.937306988043,1327.1318944043073,27,25,0,26,7
482150216002013,0.008610757764709705,2903.344941656575,1277.471774328893,25,13,0,25,11
482150216002014,0.00841921797455083,3563.276315054726,1187.7587716849089,30,11,0,30,10
482150216002015,0.012286811862948006,3906.6277351204785,1871.9257897452294,48,20,0,48,23
482150216002016,0.014620653378208746,5471.711689659195,1367.9279224147988,80,23,0,79,20
482150216002017,0.007045382405841717,2980.675680937877,709.6846859375898,21,15,0,20,5
482150216002018,0.007342992796483049,1770.3953088754756,817.1055271732964,13,9,0,13,6
482150216002019,0.014110646403879809,3897.766156543857,1063.02713360287,55,15,3,54,15
482150216002020,0.014224775807341005,2460.495720567876,1054.4981659576613,35,18,0,33,15
482150216002021,0.012500504276620934,1359.945136916936,959.9612731178372,17,4,0,16,12
482150214081014,0.011109935852713705,4500.476030002193,720.0761648003509,50,14,0,36,8
482150214081015,0.027211741136164914,5365.331063140361,1175.962972743093,146,52,0,136,32
482150214081017,0.01888364470777565,1482.7646057368652,582.5146665394827,28,8,0,24,11
482150214081019,0.013097664396873512,5039.06635565915,1832.3877656942361,66,18,1,61,24
482150214081021,0.10077186716067482,605.327674466318,218.31489898785236,61,10,0,59,22
482150217031002,0.7762012780877651,943.0543605948982,307.9098253854927,732,299,1,710,239
482150216003011,0.012159059303911514,3125.241768314723,1233.6480664400221,38,20,0,38,15
482150216003012,0.020097796934211105,2935.645145243175,895.6205527860534,59,32,0,58,18
482150216003013,0.021428989664917183,1913.2959902035798,746.6520937379823,41,21,0,41,16
482150216003014,0.017132678623075707,4435.967175479316,1284.0957613229598,76,39,0,76,22
482150216003015,0.0166736123947664,2039.1501970306144,899.625086925271,34,7,0,34,15
482150216003016,0.01672729767043201,2630.4308601966563,1315.2154300983282,44,13,0,41,22
482150216003017,0.019616474281199402,2854.7433752491843,1223.4614465353648,56,21,0,56,24
482150216003018,0.0123411547929432,4537.662879977924,972.3563314238407,56,20,1,55,12
482150216003019,0.01206821498014759,3065.90494624645,1160.072141822981,37,12,0,37,14
482150216003020,0.012521979115700108,2475.6469974568217,1197.8937084468491,31,12,0,31,15
482150216003022,0.013964759346114908,5012.617708981465,1647.0029615224812,70,19,0,69,23
482150217031016,0.013174893360633523,3643.293246184718,1214.4310820615729,48,14,0,47,16
482150217031017,0.013018141406500636,6375.718115840544,1229.054094619864,83,20,0,83,16
482150217031018,0.0191622408517991,4383.620926678491,1356.8350487338184,84,19,0,83,26
482150217031019,0.028215909180724377,1346.7579498008733,567.0559788635256,38,8,0,38,16
482150217032000,0.0242984764599966,1975.4324959025319,823.0968732927216,48,8,0,48,20
482150217032001,0.034329620209285386,3641.1704888651907,1019.5277368822534,125,35,1,121,35
482150217032002,0.022516623892524432,4219.104980100512,1287.937309714893,95,24,0,93,29
482150217032003,0.02166048768390086,4986.037321785277,1246.5093304463192,108,37,1,95,27
482150217032004,0.0214997440894575,4604.705971758292,1348.8532644544491,99,25,2,97,29
482150217032005,0.03877860206467616,3997.0497064717847,1186.2212032109812,155,64,0,153,46
482150217033009,0.017874023080955277,3356.826816673961,1118.9422722246536,60,20,2,60,20
482150217033010,0.018358745089464296,3050.317422411254,1143.8690334042203,56,19,3,56,21
482150217033011,0.017679697610043447,3733.09552322359,1244.3651744078634,66,20,0,60,22
482150217033012,0.018247765412034635,2027.6455316330419,1041.2233811088593,37,9,1,34,19
482150217033013,0.024443484932933336,1636.4278706473222,490.9283611941966,40,14,0,38,12
482150217033014,0.02540307751113721,866.0368016573884,354.2877824962044,22,6,0,20,9
482150217033015,0.025114856571080504,1075.0608877093975,278.7194894061401,27,7,0,26,7
482150217033020,0.01869157444894537,3370.502585112868,909.500697570139,63,24,3,58,17
482150217033021,0.020867881048731444,3162.7552335512346,862.5696091503368,66,25,0,59,18
482150217033022,0.018083524990652165,3539.1329971940336,1050.6801085419786,64,9,0,63,19
482150217041001,0.6404105797151094,627.7222968097001,237.34773411710054,402,163,0,382,152
482150217041002,0.021276183259458105,2726.052849456291,893.0173127529229,58,16,1,58,19
482150217041003,0.020967355006484972,3910.841399625194,858.4773804055303,82,21,2,78,18
482150217041004,0.020800455722572407,3317.235012554173,913.4415251960767,69,23,0,64,19
482150217041005,0.02148618883932539,2513.2423625154856,651.5813532447555,54,12,0,51,14
482150217042017,0.023625962692069288,2327.947466812105,761.8737164112343,55,9,0,53,18
482150217042018,0.036128959331529216,2435.7192022191375,858.037446236287,88,27,0,76,31
482150217042019,0.045112028307417854,598.5099986195996,243.8374068450221,27,2,0,26,11
482150217042021,0.04502451413427579,666.3036920405525,355.36196908829464,30,8,0,25,16
482150217043000,0.0660288200176076,1120.7227386505888,1181.302346145215,74,62,0,8,78
482150217043001,0.0227498550005221,791.2138340919935,527.4758893946623,18,9,0,8,12
482150217043002,0.02302206179058326,1867.7736334453043,1259.6612876724146,43,38,0,10,29
482150217043003,0.010872312018256334,2299.418923778221,2023.4886529248347,25,21,0,4,22
482150217043004,0.02147200364303067,1816.3186188103375,1397.1681683156442,39,34,2,3,30
482150217043005,0.011335151626687433,2558.413063634943,1940.8650827575427,29,20,2,13,22
482150217043006,0.009917885583017233,907.4514849627866,1411.5911988310013,9,6,0,4,14
482150217043008,0.011122845833705904,3416.3918630291023,1888.0060295687144,38,26,2,14,21
482150217043009,0.02587390467942113,734.3306020258973,772.9795810798919,19,16,1,6,20
482150217043010,0.01046020113638166,286.801368433126,478.00228072187673,3,2,0,0,5
482150217043011,0.01024639329443149,1073.5484851999645,292.7859505090812,11,3,0,6,3
482150217043012,0.03638397690250534,714.6002777450555,467.23864314099785,26,9,1,16,17
482150217043015,0.01444206752461635,484.6951441037493,138.4843268867855,7,0,1,7,2
482150217043017,0.805317873073134,408.5343328399248,158.94344864288865,329,134,0,274,128
482150217043018,0.035546511868443924,6920.510257389957,2419.3653745347,246,99,3,223,86
482150217043021,0.015618444020981033,704.2955101816258,576.2417810576939,11,6,0,6,9
482150217043022,0.008854770762942119,903.467770558285,451.7338852791425,8,0,0,8,4
482150217043024,0.018649022277069063,911.5759393404388,321.732684473096,17,7,2,9,6
482150217044001,0.926379475382597,830.1133827283912,315.20560176422657,769,242,0,732,292
482150217044002,0.025299821498238485,1501.9868817116267,513.8376174276618,38,11,3,33,13
482150217044003,0.027794542013434956,3453.9155188668624,1079.3485996458944,96,27,2,90,30
482150217044004,0.02831167468344988,3955.965207013053,1024.3124196730225,112,53,2,104,29
482150217044005,0.027165648458923875,3865.1755417790387,1177.9582603517072,105,29,1,104,32
482150217044006,0.018950516465093357,3113.371612255389,633.2281245265198,59,15,0,56,12
482150217044007,0.02620737555215571,3128.8901796675714,1030.2443274515174,82,18,5,77,27
482150217044008,0.025021050076751542,4995.793526513282,2078.250107029525,125,41,0,117,52
482150217045000,0.669830779554079,1155.5157266963288,440.4097407951124,774,280,0,736,295
482150217045001,0.01219708098081248,2787.552206424325,1065.8287848093007,34,7,0,30,13
482150217045002,0.012294376120874802,4066.9001426680175,1057.3940370936846,50,11,0,49,13
482150217045003,0.012098833039297034,2727.535779096706,909.1785930322352,33,12,0,27,11
482150217045004,0.012141922348432503,2964.934132085561,905.9520959150326,36,11,0,36,11
482150217045005,0.03184544131078114,7347.990493093914,2794.7485208775997,234,76,4,210,89
482150217045006,0.04557685571179026,2018.5683843960423,548.5240174989245,92,61,1,71,25
482150217045007,0.008278692450346212,3261.3845920645194,724.7521315698932,27,3,0,24,6
482150217045008,0.034714407510304066,1123.4528484584928,403.29076611330515,39,11,1,38,14
482150217051000,0.04569685734050094,1269.2338899330575,306.3668010183242,58,11,0,54,14
482150217051001,0.02195490080372735,2960.6146063281117,728.7666723269199,65,20,0,57,16
482150217051002,0.010558476556562857,4640.821025410428,757.685065373131,49,25,0,49,8
482150217051003,0.431297841573058,1782.9906062020907,558.7785905002651,769,231,0,752,241
482150217051004,0.023553812684350663,3905.9493778315355,1316.1351164432347,92,19,0,92,31
482150217051005,0.030158703922198615,4376.845912892168,1061.0535546405256,132,39,0,132,32
482150217051006,0.0303738144495346,3819.0791015969153,1053.5390625094938,116,21,2,112,32
482150217051007,0.030245066421070728,4066.7789677694345,1058.023796492861,123,27,0,116,32
482150217051008,0.021579817468069033,3197.43204974264,926.7918984761276,69,28,0,69,20
482150217051009,0.024101670712682585,4232.071760333461,1327.7087875555956,102,26,2,101,32
482150217051010,0.02979960035912954,3926.227150363624,1040.2824073613021,117,46,0,110,31
482150217051011,0.03218127132065696,3418.1371799749777,963.2932052656755,110,40,0,108,31
482150217051012,0.030754552207080954,3966.8924189997024,1073.0118838277883,122,51,0,121,33
482150217051013,0.02865481415367355,4397.166888756345,1116.7407971444686,126,53,0,126,32
482150217051014,0.02867562962752602,3522.154572084761,1115.9301614525975,101,38,0,101,32
482150217051015,0.024910746304839908,3813.6151698330473,1244.442844892889,95,16,0,95,31
482150217051016,0.02506857810322351,3949.166944864329,1196.7172560194936,99,19,0,93,30
482150217052001,0.009399177845114827,2447.0225352693087,744.745988995007,23,7,0,16,7
482150217052002,0.014620149102295242,2120.361412397173,683.9875523861848,31,2,0,30,10
482150217052003,0.07278850012601538,1318.88965748435,467.10675369237396,96,32,0,90,34
482150217052009,0.00409371500823119,4152.707251437454,488.5537942867593,17,9,0,12,2
482150217052011,0.014019261019728337,4351.156591931552,998.6261030662578,61,20,0,61,14
482150217052012,0.01606520968218805,3112.315431241237,1120.4335552468453,50,26,0,45,18
482150217052013,0.01704015046841898,4753.479152083763,1349.7533394805748,81,26,0,76,23
482150217052014,0.01737261532175824,5295.690849999717,1381.4845695651436,92,22,0,92,24
482150217052015,0.016740924214404505,3942.4346681655234,1314.1448893885079,66,14,0,66,22
482150217052016,0.016869966594575028,3023.1239471689505,1185.5388028113532,51,21,0,51,20
482150217052017,0.01460506976210518,1506.326252345741,684.693751066246,22,3,0,22,10
482150216002022,0.010146385157581962,2759.603500669082,985.5726788103865,28,7,0,27,10
482150216002023,0.010328294408224713,3679.213478823718,871.3926660371964,38,7,0,33,9
482150216002024,0.014860229113260447,3431.979386811097,1345.874269337685,51,21,0,44,20
482150216003000,0.2146521118289295,1667.8149446082039,586.9963212866862,358,120,0,358,126
482150216003001,0.014059033088440937,2347.245346988475,1280.3156438118956,33,4,0,33,18
482150216003002,0.005083922443067933,5310.859931943934,1376.8896119854642,27,5,0,22,7
482150216003003,0.004922050364521223,4672.8493811820745,1015.8368219961031,23,8,0,20,5
482150216003005,0.02249746944161488,1555.7305274191622,444.4944364054749,35,26,0,31,10
482150216003006,0.1437965320314413,834.5124760989496,354.66780234205356,120,51,0,118,51
482150216003007,0.012555390707311246,2469.058966197532,1274.3530148116292,31,16,0,31,16
482150216003008,0.1406744519797295,853.0333568833908,312.7788975239099,120,26,0,120,44
482150216003009,0.01488050049263053,1344.040814346592,604.8183664559664,20,9,0,17,9
482150216003010,0.03132933489490179,7086.010626932459,4213.3036160138945,222,61,0,219,132
482150217032006,0.6250505396423707,1532.676062559885,687.9443704600736,958,314,2,866,430
482150217032007,0.025866116236097022,3402.134251495904,1005.1760288510626,88,30,0,79,26
482150217032009,0.03177531229963532,2297.3810394567804,818.2453017243328,73,30,0,66,26
482150217033023,0.01814657155123009,2314.4867823339873,826.6024222621382,42,19,0,42,15
482150217033024,0.018462423608969405,2220.7268595051305,758.296976416386,41,1,0,41,14
482150217033025,0.018160619786943576,3524.1087997454943,1046.2197999244436,64,34,0,59,19
482150217033032,0.024862828099153862,1206.6205775287876,683.7516605996462,30,14,0,30,17
482150217033033,0.02444203005651277,2413.874783051377,695.5232425741256,59,12,0,56,17
482150217033034,0.027229728910804128,991.5633052551993,477.4193691969478,27,10,1,27,13
482150217042002,0.7366341913601745,594.5963480072045,176.47836812999222,438,136,0,416,130
482150217042003,0.019713019409923108,4108.959582276186,1116.0137137046431,81,19,2,77,22
482150217042004,0.028174149054177998,3478.3659237249403,1029.3123651839107,98,40,0,98,29
482150217042005,0.027343792397862686,3364.5662116419203,1097.1411559701914,92,25,0,88,30
482150217042006,0.01076326195728503,4831.249133057121,929.0863717417542,52,17,0,48,10
482150217042007,0.028074548203903548,4203.095242814737,1104.2029875191256,118,42,0,110,31
482150217042008,0.01895562415393646,5539.2531075372135,1160.605413007797,105,21,4,101,22
482150217042009,0.019081130072584485,4559.4783783273115,1205.3793413968754,87,38,2,76,23
482150217042010,0.0353641122653652,2347.0121171764376,650.3768517476875,83,26,2,76,23
482150217042011,0.028014582119544332,3890.8308371287935,1070.870872604255,109,31,0,103,30
482150217042012,0.032625261296982844,2421.4365451628078,704.9751966929693,79,25,0,76,23
482150217042013,0.6366979342061108,537.1463949014296,171.19578083115738,342,114,0,331,109
482150217042014,0.023460671515492314,2045.977241883425,724.6169398337131,48,6,1,40,17
482150217042016,0.023510264200784465,2339.4037400126203,1148.4345632789227,55,13,1,55,27
482150217031003,0.01343774679079281,3423.192944185999,1265.0930445904778,46,12,2,44,17
482150217031004,0.03009300624668615,7975.274986905932,2824.5765578625173,240,72,0,216,85
482150217031005,0.012740227566045622,4003.068213312115,1177.373003915328,51,19,2,49,15
482150217031006,0.013018480910570899,5684.226946933003,1229.0220425801087,74,30,0,66,16
482150217031008,0.01247584353068267,4729.139144371071,1282.4784120328327,59,26,0,55,16
482150217031009,0.012464785498368814,4893.786580441571,1123.1641332160982,61,16,0,61,14
482150217031010,0.0131293009786122,4112.937930813429,1218.6482757965719,54,20,0,52,16
482150217031011,0.007737286777166504,3360.351082853561,1163.1984517570017,26,10,0,26,9
482150217031012,0.013135406396767683,5100.7177072562545,1294.2119555724826,67,20,0,65,17
482150217031013,0.0842918301385207,4164.104628208752,1269.399416576457,351,154,0,342,107
482150217031014,0.009702711441803409,8038.989973868832,2576.5993505989845,78,35,0,78,25
482150217031015,0.013191704333165376,3714.455597432447,1288.6886766602368,49,3,0,47,17
482150217053000,0.08511846278379893,1938.4748573185623,599.1649558984648,165,61,0,161,51
482150217052018,0.015036385096911778,3990.3207860992466,1130.5908893947865,60,11,0,58,17
482150217052019,0.013982846163872572,3289.745124912411,1072.7429755149167,46,18,0,46,15
482150217053001,0.01007605187086828,1488.6783228426762,198.49044304569017,15,0,0,15,2
482150217053002,0.5964140247273888,1701.837914465442,546.6001577494918,1015,291,0,992,326
482150217053003,0.19209692087398525,2618.469872976079,791.267237956986,503,157,0,491,152
482150217052020,0.014308709798637374,2795.500122855886,1118.2000491423544,40,6,0,40,16
482150217052021,0.01441185889019379,2567.330160662049,1179.5841278717521,37,9,0,37,17
482150217052023,0.045474211458779626,1319.4291462181234,483.7906869466452,60,27,0,52,22
482150217052024,0.47925282335542163,769.9485157259963,267.0824119591532,369,95,0,366,128
482150217052025,0.01312507591004916,1752.3708173291514,609.5202842884005,23,2,0,23,8
482150217052026,0.013428716293466264,1265.9437900457651,595.7382541391836,17,4,0,15,8
482150217052027,0.05127092525127973,1111.741200702776,370.58040023425866,57,19,0,57,19
482150217052028,0.04284133850125107,746.9421152437972,140.05164660821197,32,5,0,32,6
482150217052030,0.030000593382245727,2499.9505524575657,699.9861546881184,75,22,0,70,21
482150217052031,0.030247086674348472,1917.540046896081,595.0986352436114,58,16,0,56,18
482150217061009,1.420279884299686,553.4120483495844,168.98077812201052,786,260,1,760,240
482150217061010,0.018686637306495956,1819.4819882430493,642.1701134975468,34,10,2,28,12
482150217061011,0.025991637772793185,2962.491270196138,807.9521645989468,77,31,0,68,21
482150217061013,0.027833435482699977,7041.890323665753,2802.3849247241264,196,112,0,179,78
482150217061014,0.026684966933714676,4122.171118789071,936.8570724520616,110,36,0,105,25
482150217061015,0.012533460559952503,2872.3112685277742,718.0778171319436,36,18,0,33,9
482150217052034,0.03604441247202587,1414.921107108659,554.8710223955526,51,10,0,50,20
482150217052035,0.02112486428665789,1893.503288693946,568.0509866081837,40,8,0,37,12
482150217052036,0.13952218950851117,501.7123100388977,157.68101172651072,70,33,3,64,22
482150217052039,0.03453719082926985,839.6745451405634,202.680062620136,29,4,0,26,7
482150217052040,0.1495853393467388,681.8850058799146,187.18411926115303,102,34,0,101,28
482150217052041,0.027456860284876122,437.0492429030525,72.84154048384208,12,9,0,6,2
482150217052042,0.0382090022710839,1099.217396518754,340.23395606532864,42,24,0,40,13
482150217052043,0.030717570445496983,1139.41302949403,162.7732899277186,35,20,0,35,5
482150217052045,0.03348493258397337,2299.5417358807495,776.4686380896037,77,21,0,74,26
482150217052046,0.01797165878995034,3171.6604831087775,945.9338282956003,57,26,1,51,17
482150217052047,0.022127797711767552,2304.79330407464,677.8803835513647,51,22,0,48,15
482150217061016,0.011833342084697688,3802.81408903,760.562817806,45,12,0,45,9
482150217061017,0.0376194207726749,2924.021628740738,717.7143997818175,110,48,0,105,27
482150217061019,0.02972736601746133,3061.1524729956973,941.8930686140607,91,25,0,85,28
482150217061020,0.02661440092476215,3719.7906606979077,976.9147189711676,99,24,0,99,26
482150217061021,0.0309886622584475,3323.7962691313733,806.7466672648965,103,6,0,100,25
482150217061022,0.02769985383643202,3574.026079148151,1046.936932275721,99,19,0,96,29
482150217062008,0.01677014749332826,4949.270722456094,1132.9655870682623,83,22,0,78,19
482150217062009,0.010250471444487227,4487.598472823327,1170.6778624756505,46,16,1,38,12
482150217062012,0.020475333272217,3028.0337406828858,781.4280621117125,62,12,0,51,16
482150217071000,0.16249894099579437,1126.1611852888088,320.00208543725716,183,73,0,175,52
482150217071001,0.01433139517185972,2023.5294367531421,767.5456484236057,29,3,0,26,11
482150217071002,0.022488601126250177,4535.631159420534,978.2733873259973,102,46,0,99,22
482150217071003,0.0224064490545066,2945.5805263674947,981.8601754558315,66,24,0,65,22
482150217071004,0.0222376642628808,4901.593922431109,1079.2500379664828,109,37,0,108,24
482150217071005,0.024881033208652373,3818.1694145628876,1044.9726818803692,95,34,0,90,26
482150217071006,0.03663079674117104,4040.316159262132,818.9830052558375,148,58,0,143,30
482150217071007,0.024346298576586003,2300.1443042292913,821.4801086533183,56,11,0,56,20
482150217071008,0.02069932017693187,2608.781328972326,579.7291842160724,54,14,0,54,12
482150217071009,0.032433659617068414,3607.3635038837256,894.1328342959661,117,40,0,110,29
482150217071010,0.03833621193454349,1695.524850263848,521.6999539273379,65,19,0,64,20
482150217071011,0.02214786128269405,3431.4825720614867,993.3239024388514,76,29,0,76,22
482150217073014,0.00941122689490585,743.7925021007611,637.536430372081,7,1,0,6,6
482150217073015,0.022268759922730027,493.9655390856385,314.34170669086086,11,5,0,6,7
482150217073016,0.005178505583075576,1158.6354216956408,1931.0590361594013,6,5,0,1,10
482150217073017,0.006189584044350355,969.3704709408703,969.3704709408703,6,5,0,0,6
482150217073018,0.006228875751818408,1284.3409178076067,642.1704589038034,8,5,0,4,4
482150217062001,0.39701392041998035,1166.2059595044336,317.36922440077456,463,117,2,436,126
482150217062002,0.027364389747705123,4165.998257262816,1132.8591752205903,114,28,0,108,31
482150217062003,0.010271554588858861,2433.9061613045883,973.5624645218353,25,14,0,25,10
482150217062004,0.005561505223296453,7372.104916535204,1258.6520589206445,41,11,1,40,7
482150217062005,0.03870060020891694,4883.645188439554,1369.487804165589,189,52,0,186,53
482150217062006,0.010146993646036391,3843.5029488004207,1084.0649342770416,39,5,0,37,11
482150217062007,0.010040707693536958,5378.106966977928,1095.5403080880965,54,7,0,49,11
482150217071012,0.257018179447696,863.7521302074964,225.66497095511167,222,76,0,211,58
482150217071013,0.022885759693452357,3714.0999966157383,961.2964697123087,85,34,0,85,22
482150217072007,0.2784545303553896,840.3526410626088,290.8912988293646,234,70,0,222,81
482150217072008,0.029067447761279997,3749.8992307537956,1238.4988285058407,109,44,0,109,36
482150217072009,0.028564262367358866,4726.1854083187545,1295.3248896873624,135,49,0,135,37
482150217072010,0.017418584607611837,4076.1061589914343,1320.4287557296195,71,20,0,66,23
482150217072011,0.01789796298159417,2905.3585625065566,1229.1901610604662,52,8,0,50,22
482150217073000,0.16600844609140955,150.59474736745744,307.2132846296132,25,12,0,13,51
482150217073001,0.013215895508217524,529.6652047261923,680.9981203622473,7,7,0,0,9
482150217073002,0.013824797152160789,940.339294451646,1736.0110051415002,13,8,0,10,24
482150217073003,0.012289647497561208,325.4771954031856,1139.1701839111495,4,4,0,3,14
482150217073005,0.013276341856007809,2485.624455735662,1732.4049236945525,33,27,0,14,23
482150217073006,0.006224145645036286,1445.9815873970492,803.3231041094718,9,9,0,4,5
482150217073007,0.01703422574548403,939.2854268261524,1056.6961051794215,16,15,0,2,18
482150217073008,0.030789556213328764,519.6567267531326,876.9207263959112,16,16,0,0,27
482150217073009,0.012470685714585986,2405.6415730942,1122.6327341106266,30,28,0,6,14
482150217073010,0.013290650348153618,902.8903541704474,451.4451770852237,12,7,0,6,6
482150217073011,0.01242338657799649,563.4534477416934,1368.386944515541,7,4,0,6,17
482150217073012,0.021325816114768005,5533.199731488151,5533.199731488151,118,103,0,22,118
482150217061001,0.02738356251945021,3578.789280262267,1095.547738855796,98,50,0,93,30
482150217061002,0.02812754045861029,2488.664094288837,888.8086051031561,70,19,0,70,25
482150217061004,0.02757455558680672,3807.858286943277,942.8982424811924,105,24,0,103,26
482150217061007,0.04550656409464637,3889.5487611824155,1098.7425879046373,177,74,0,169,50
